TimeID,Precipitationmm,Events,Conditions,WindDirDegrees
3454,0,Normal,Clear,0
3455,0,Normal,Clear,0
3456,0,Normal,Clear,0
3457,0,Normal,Clear,50
3458,0,Normal,Clear,0
3459,0,Normal,Clear,0
3460,0,Normal,Clear,0
3461,0,Normal,Clear,0
3462,0,Normal,Clear,330
3463,0,Normal,Clear,170
3464,0,Normal,Clear,0
3465,0,Normal,Clear,240
3466,0,Normal,Clear,200
3467,0,Normal,Clear,0
3468,0,Normal,Clear,0
3469,0,Normal,Mostly Cloudy,0
3470,0,Normal,Scattered Clouds,0
3471,0,Normal,Partly Cloudy,0
3472,0,Normal,Clear,0
3473,0,Normal,Clear,290
3474,0,Normal,Clear,0
3475,0,Normal,Clear,0
3476,0,Normal,Clear,0
3477,0,Normal,Clear,40
3478,0,Normal,Clear,0
3479,0,Normal,Clear,0
3480,0,Normal,Clear,0
3481,0,Normal,Unknown,70
3482,0,Normal,Clear,70
3483,0,Normal,Clear,0
3484,0,Normal,Clear,70
3485,0,Normal,Clear,0
3486,0,Normal,Clear,0
3487,0,Normal,Clear,0
3488,0,Normal,Clear,0
3489,0,Normal,Clear,140
3490,0,Normal,Clear,170
3491,0,Normal,Clear,0
3492,0,Normal,Clear,0
3493,0,Normal,Clear,0
3494,0,Normal,Clear,0
3495,0,Normal,Clear,290
3496,0,Normal,Clear,290
3497,0,Normal,Clear,0
3498,0,Normal,Clear,0
3499,0,Normal,Clear,0
3500,0,Normal,Clear,0
3501,0,Normal,Clear,0
3502,0,Normal,Clear,0
3503,0,Normal,Unknown,0
3504,0,Normal,Unknown,0
3505,0,Normal,Unknown,0
3506,0,Normal,Unknown,0
3507,0,Normal,Unknown,0
3508,0,Normal,Overcast,0
3509,0,Normal,Overcast,0
3510,0,Normal,Overcast,0
3511,0,Normal,Mostly Cloudy,0
3512,0,Normal,Overcast,0
3513,0,Normal,Partly Cloudy,0
3514,0,Normal,Unknown,0
3515,0,Normal,Unknown,0
3516,0,Normal,Overcast,0
3517,0,Normal,Overcast,170
3518,0,Normal,Overcast,0
3519,0,Normal,Overcast,0
3520,0,Normal,Overcast,0
3521,0,Normal,Overcast,0
3522,0,Normal,Overcast,0
3523,0,Normal,Overcast,0
3524,0,Normal,Overcast,0
3525,0,Normal,Overcast,0
3526,0,Normal,Overcast,0
3527,0,Normal,Overcast,0
3528,0,Normal,Overcast,0
3529,0,Normal,Overcast,0
3530,0,Normal,Mostly Cloudy,0
3531,0,Normal,Clear,0
3532,0,Normal,Overcast,0
3533,0,Normal,Partly Cloudy,0
3534,0,Normal,Mostly Cloudy,0
3535,0,Normal,Overcast,0
3536,0,Normal,Mostly Cloudy,0
3537,0,Normal,Scattered Clouds,180
3538,0,Normal,Clear,0
3539,0,Normal,Mostly Cloudy,0
3540,0,Normal,Mostly Cloudy,0
3541,0,Normal,Partly Cloudy,0
3542,0,Normal,Clear,0
3543,0,Normal,Clear,0
3544,0,Normal,Clear,0
3545,0,Normal,Clear,290
3546,0,Normal,Clear,0
3547,0,Normal,Clear,290
3548,0,Normal,Clear,310
3549,0,Normal,Clear,0
3550,0,Normal,Clear,310
3551,0,Normal,Clear,0
3552,0,Normal,Clear,290
3553,0,Normal,Clear,0
3554,0,Normal,Clear,320
3555,0,Normal,Clear,70
3556,0,Normal,Clear,0
3557,0,Normal,Clear,60
3558,0,Normal,Clear,0
3559,0,Normal,Clear,0
3560,0,Normal,Clear,70
3561,0,Normal,Clear,0
3562,0,Normal,Clear,190
3563,0,Normal,Clear,0
3564,0,Normal,Clear,0
3565,0,Normal,Clear,0
3566,0,Normal,Clear,0
3567,0,Normal,Clear,260
3568,0,Normal,Clear,0
3569,0,Normal,Clear,240
3570,0,Normal,Clear,290
3571,0,Normal,Clear,0
3572,0,Normal,Clear,0
3573,0,Normal,Clear,0
3574,0,Normal,Clear,0
3575,0,Normal,Clear,0
3576,0,Normal,Clear,0
3577,0,Normal,Clear,100
3578,0,Normal,Mostly Cloudy,0
3579,0,Normal,Mostly Cloudy,160
3580,0,Normal,Clear,0
3581,0,Normal,Clear,0
3582,0,Normal,Mostly Cloudy,140
3583,0,Normal,Overcast,140
3584,0,Normal,Overcast,0
3585,0,Normal,Overcast,0
3586,0,Normal,Overcast,70
3587,0,Rain,Light Rain,0
3588,0.04,Normal,Overcast,50
3589,0,Normal,Overcast,30
3590,0,Normal,Overcast,70
3591,0,Normal,Overcast,70
3592,0,Rain,Light Rain,70
3593,0,Normal,Overcast,50
3594,0,Normal,Overcast,10
3595,0,Normal,Overcast,0
3596,0,Normal,Overcast,0
3597,0.04,Rain,Light Rain,30
3598,0.05,Rain,Light Rain,40
3599,0,Normal,Overcast,10
3600,0,Normal,Overcast,30
3601,0,Normal,Overcast,0
3602,0,Normal,Overcast,0
3603,0,Normal,Overcast,0
3604,0,Normal,Overcast,0
3605,0,Normal,Overcast,70
3606,0,Normal,Overcast,60
3607,0,Normal,Overcast,0
3608,0,Normal,Overcast,120
3609,0,Normal,Overcast,0
3610,0,Normal,Clear,0
3611,0,Normal,Mostly Cloudy,0
3612,0,Normal,Overcast,0
3613,0,Normal,Overcast,260
3614,0,Normal,Clear,0
3615,0,Normal,Clear,0
3616,0,Normal,Clear,0
3617,0,Normal,Clear,0
3618,0,Normal,Partly Cloudy,0
3619,0,Normal,Clear,0
3620,0,Normal,Clear,0
3621,0,Normal,Clear,0
3622,0,Normal,Clear,0
3623,0,Normal,Clear,0
3624,0,Normal,Clear,0
3625,0,Normal,Clear,0
3626,0,Normal,Clear,0
3627,0,Normal,Clear,330
3628,0,Normal,Clear,50
3629,0,Normal,Clear,0
3630,0,Normal,Clear,0
3631,0,Normal,Clear,0
3632,0,Normal,Clear,0
3633,0,Normal,Partly Cloudy,0
3634,0.01,Rain,Light Rain,190
3635,0.01,Normal,Clear,250
3636,0,Normal,Mostly Cloudy,0
3637,0,Normal,Scattered Clouds,0
3638,0,Normal,Overcast,210
3639,0,Normal,Overcast,0
3640,0,Normal,Overcast,0
3641,0,Normal,Overcast,0
3642,0,Normal,Overcast,0
3643,0.03,Rain,Light Rain,0
3644,0,Rain,Light Rain,280
3645,0.02,Rain,Light Rain,280
3646,0.03,Rain,Light Rain,0
3647,0.04,Rain,Light Rain,290
3648,0.03,Rain,Light Rain,0
3649,0.01,Rain,Light Rain,0
3650,0.02,Normal,Overcast,0
3651,0,Rain,Light Rain,0
3652,0,Normal,Overcast,0
3653,0,Normal,Mostly Cloudy,0
3654,0,Normal,Mostly Cloudy,0
3655,0,Normal,Mostly Cloudy,0
3656,0,Normal,Scattered Clouds,60
3657,0,Normal,Overcast,360
3658,0,Normal,Overcast,0
3659,0,Normal,Overcast,0
3660,0,Normal,Mostly Cloudy,0
3661,0,Normal,Overcast,0
3662,0,Normal,Scattered Clouds,0
3663,0,Normal,Mostly Cloudy,0
3664,0,Normal,Partly Cloudy,0
3665,0,Normal,Clear,290
3666,0,Normal,Clear,290
3667,0,Normal,Clear,280
3668,0,Normal,Clear,0
3669,0,Normal,Clear,290
3670,0,Normal,Clear,0
3671,0,Normal,Clear,280
3672,0,Normal,Clear,280
3673,0,Normal,Clear,290
3674,0,Normal,Clear,300
3675,0,Normal,Clear,280
3676,0,Normal,Clear,0
3677,0,Normal,Clear,0
3678,0,Normal,Clear,0
3679,0,Normal,Clear,0
3680,0,Normal,Clear,0
3681,0,Normal,Clear,0
3682,0,Normal,Clear,0
3683,0,Normal,Clear,0
3684,0,Normal,Clear,250
3685,0,Normal,Clear,0
3686,0,Normal,Clear,250
3687,0,Normal,Clear,0
3688,0,Normal,Clear,250
3689,0,Normal,Clear,0
3690,0,Normal,Clear,0
3691,0,Normal,Clear,270
3692,0,Normal,Clear,260
3693,0,Normal,Clear,280
3694,0,Normal,Clear,280
3695,0,Normal,Clear,290
3696,0,Normal,Clear,0
3697,0,Normal,Clear,280
3698,0,Normal,Clear,280
3699,0,Normal,Clear,0
3700,0,Normal,Clear,0
3701,0,Normal,Clear,0
3702,0,Normal,Clear,0
3703,0,Normal,Clear,0
3704,0,Normal,Clear,0
3705,0,Normal,Clear,0
3706,0,Normal,Clear,0
3707,0,Normal,Clear,0
3708,0,Normal,Clear,0
3709,0,Normal,Clear,0
3710,0,Normal,Clear,0
3711,0,Normal,Clear,0
3712,0,Normal,Clear,0
3713,0,Normal,Clear,0
3714,0,Normal,Clear,250
3715,0,Normal,Clear,0
3716,0,Normal,Clear,0
3717,0,Normal,Partly Cloudy,0
3718,0,Normal,Clear,0
3719,0,Normal,Clear,0
3720,0,Normal,Haze,0
3721,0,Normal,Haze,0
3722,0,Normal,Haze,0
3723,0,Normal,Haze,0
3724,0,Normal,Haze,0
3725,0,Normal,Haze,180
3726,0,Normal,Haze,0
3727,0,Normal,Haze,0
3728,0,Normal,Partly Cloudy,170
3729,0,Normal,Partly Cloudy,170
3730,0,Normal,Clear,0
3731,0,Normal,Partly Cloudy,170
3732,0,Normal,Clear,0
3733,0,Normal,Partly Cloudy,0
3734,0,Normal,Clear,0
3735,0,Normal,Clear,0
3736,0,Normal,Clear,0
3737,0,Normal,Clear,0
3738,0,Normal,Clear,0
3739,0,Normal,Clear,0
3740,0,Normal,Clear,0
3741,0,Normal,Clear,0
3742,0,Normal,Clear,260
3743,0,Normal,Clear,250
3744,0,Normal,Clear,0
3745,0,Normal,Clear,0
3746,0,Normal,Clear,0
3747,0,Normal,Clear,0
3748,0,Normal,Clear,0
3749,0,Normal,Clear,0
3750,0,Normal,Clear,0
3751,0,Normal,Haze,0
3752,0,Normal,Clear,170
3753,0,Normal,Clear,170
3754,0,Normal,Mostly Cloudy,0
3755,0,Normal,Mostly Cloudy,0
3756,0,Normal,Clear,0
3757,0,Normal,Overcast,0
3758,0,Normal,Scattered Clouds,0
3759,0,Normal,Clear,0
3760,0,Normal,Clear,0
3761,0,Normal,Clear,0
3762,0,Normal,Clear,0
3763,0,Normal,Clear,0
3764,0,Normal,Clear,250
3765,0,Normal,Clear,0
3766,0,Normal,Clear,0
3767,0,Normal,Clear,250
3768,0,Normal,Clear,0
3769,0,Normal,Clear,0
3770,0,Normal,Clear,0
3771,0,Normal,Clear,0
3772,0,Normal,Clear,0
3773,0,Normal,Clear,0
3774,0,Normal,Clear,210
3775,0,Normal,Clear,0
3776,0,Normal,Clear,0
3777,0,Normal,Clear,160
3778,0,Normal,Clear,170
3779,0,Normal,Clear,170
3780,0,Normal,Clear,0
3781,0,Normal,Clear,0
3782,0,Normal,Mostly Cloudy,160
3783,0,Normal,Mostly Cloudy,0
3784,0,Normal,Overcast,0
3785,0,Normal,Overcast,0
3786,0.73,Rain,Heavy Rain,0
3787,0.4,Rain,Rain,0
3788,0.09,Rain,Rain,0
3789,0.21,Rain,Heavy Rain,0
3790,0.11,Rain,Rain,0
3791,0.11,Rain,Light Rain,0
3792,0,Normal,Overcast,0
3793,0,Normal,Overcast,0
3794,0,Normal,Overcast,0
3795,0,Normal,Mostly Cloudy,290
3796,0,Normal,Clear,0
3797,0,Normal,Scattered Clouds,0
3798,0,Normal,Mostly Cloudy,0
3799,0,Normal,Clear,260
3800,0,Normal,Partly Cloudy,0
3801,0,Normal,Mostly Cloudy,160
3802,0,Normal,Scattered Clouds,0
3803,0,Normal,Clear,0
3804,0,Normal,Mostly Cloudy,0
3805,0,Normal,Partly Cloudy,0
3806,0,Normal,Partly Cloudy,0
3807,0,Normal,Mostly Cloudy,0
3808,0,Normal,Mostly Cloudy,0
3809,0,Normal,Scattered Clouds,0
3810,0,Normal,Overcast,0
3811,0,Normal,Overcast,0
3812,0,Normal,Overcast,230
3813,0,Normal,Overcast,0
3814,0,Normal,Scattered Clouds,0
3815,0,Normal,Haze,0
3816,0,Normal,Scattered Clouds,0
3817,0,Normal,Mostly Cloudy,0
3818,0,Normal,Mostly Cloudy,60
3819,0,Normal,Partly Cloudy,0
3820,0,Normal,Clear,170
3821,0,Normal,Partly Cloudy,0
3822,0,Normal,Partly Cloudy,0
3823,0,Normal,Partly Cloudy,0
3824,0,Normal,Scattered Clouds,0
3825,0,Normal,Clear,0
3826,0,Normal,Clear,0
3827,0,Normal,Clear,170
3828,0,Normal,Clear,0
3829,0,Normal,Clear,0
3830,0,Normal,Clear,0
3831,0,Normal,Clear,250
3832,0,Normal,Clear,0
3833,0,Normal,Clear,0
3834,0,Normal,Clear,40
3835,0,Normal,Clear,70
3836,0,Normal,Clear,80
3837,0,Normal,Clear,50
3838,0,Normal,Clear,0
3839,0,Normal,Partly Cloudy,60
3840,0,Normal,Partly Cloudy,0
3841,0,Normal,Clear,0
3842,0,Normal,Clear,70
3843,0,Normal,Clear,120
3844,0,Normal,Clear,70
3845,0,Normal,Clear,70
3846,0,Normal,Clear,0
3847,0,Normal,Partly Cloudy,90
3848,0,Normal,Scattered Clouds,60
3849,0,Normal,Scattered Clouds,60
3850,0,Normal,Clear,150
3851,0,Normal,Clear,0
3852,0,Normal,Clear,0
3853,0,Normal,Clear,140
3854,0,Normal,Clear,0
3855,0,Normal,Clear,0
3856,0,Normal,Clear,60
3857,0,Normal,Clear,0
3858,0,Normal,Clear,0
3859,0,Normal,Clear,70
3860,0,Normal,Clear,80
3861,0,Normal,Clear,0
3862,0,Normal,Mostly Cloudy,50
3863,0,Normal,Overcast,0
3864,0,Normal,Scattered Clouds,50
3865,0,Normal,Partly Cloudy,0
3866,0,Normal,Clear,0
3867,0,Normal,Clear,0
3868,0,Normal,Clear,80
3869,0,Normal,Clear,0
3870,0,Normal,Haze,0
3871,0,Normal,Haze,70
3872,0,Normal,Haze,0
3873,0,Normal,Clear,0
3874,0,Normal,Clear,0
3875,0,Normal,Clear,0
3876,0,Normal,Scattered Clouds,0
3877,0,Normal,Overcast,0
3878,0,Normal,Overcast,0
3879,0,Normal,Overcast,0
3880,0,Normal,Overcast,0
3881,0,Normal,Overcast,0
3882,0,Normal,Overcast,0
3883,0,Normal,Overcast,0
3884,0,Normal,Overcast,210
3885,0,Normal,Overcast,0
3886,0,Normal,Overcast,70
3887,0,Normal,Haze,80
3888,0.01,Normal,Haze,0
3889,0.02,Rain,Light Rain,0
3890,0.01,Normal,Overcast,0
3891,0,Normal,Overcast,0
3892,0,Normal,Overcast,0
3893,0,Normal,Overcast,0
3894,0,Normal,Haze,0
3895,0,Normal,Haze,0
3896,0,Normal,Haze,0
3897,0,Normal,Haze,0
3898,0,Normal,Haze,0
3899,0,Normal,Haze,0
3900,0,Normal,Haze,0
3901,0,Normal,Overcast,0
3902,0,Normal,Overcast,250
3903,0,Normal,Overcast,0
3904,0,Normal,Overcast,0
3905,0,Normal,Overcast,0
3906,0,Normal,Overcast,0
3907,0,Normal,Overcast,0
3908,0,Normal,Overcast,0
3909,0,Normal,Overcast,0
3910,0,Normal,Haze,0
3911,0,Normal,Haze,270
3912,0,Normal,Haze,260
3913,0,Normal,Haze,270
3914,0,Normal,Haze,250
3915,0,Normal,Haze,0
3916,0,Normal,Haze,0
3917,0,Normal,Partly Cloudy,0
3918,0,Normal,Scattered Clouds,0
3919,0,Normal,Haze,0
3920,0,Normal,Haze,0
3921,0,Normal,Scattered Clouds,0
3922,0,Normal,Haze,160
3923,0,Normal,Overcast,0
3924,0.16,Normal,Overcast,0
3925,0.24,Rain,Light Rain,0
3926,0,Normal,Overcast,80
3927,0,Normal,Overcast,0
3928,0,Normal,Overcast,130
3929,0,Normal,Overcast,0
3930,0,Normal,Overcast,0
3931,0,Normal,Overcast,0
3932,0,Normal,Overcast,0
3933,0,Normal,Mostly Cloudy,150
3934,0,Normal,Mostly Cloudy,0
3935,0,Normal,Mostly Cloudy,0
3936,0,Normal,Overcast,0
3937,0,Rain,Light Rain,0
3938,0,Normal,Overcast,160
3939,0,Normal,Overcast,0
3940,0.32,Rain,Heavy Rain,90
3941,0.05,Normal,Overcast,140
3942,0,Normal,Overcast,0
3943,0,Normal,Overcast,0
3944,0,Normal,Mostly Cloudy,0
3945,0,Normal,Overcast,0
3946,0,Normal,Partly Cloudy,0
3947,0.41,Fog-Rain,Heavy Rain,0
3948,0.11,Rain,Light Rain,210
3949,0.02,Normal,Clear,0
3950,0,Normal,Clear,240
3951,0,Normal,Clear,0
3952,0,Normal,Clear,0
3953,0,Normal,Clear,250
3954,0,Normal,Overcast,0
3955,0,Normal,Overcast,0
3956,0,Normal,Overcast,0
3957,0,Normal,Overcast,0
3958,0,Normal,Clear,0
3959,0,Normal,Clear,260
3960,0,Normal,Haze,0
3961,0,Normal,Clear,290
3962,0,Normal,Mostly Cloudy,280
3963,0,Normal,Partly Cloudy,0
3964,0,Normal,Partly Cloudy,280
3965,0,Normal,Clear,240
3966,0,Normal,Partly Cloudy,0
3967,0,Normal,Clear,0
3968,0,Normal,Overcast,0
3969,0,Normal,Scattered Clouds,0
3970,0,Normal,Scattered Clouds,270
3971,0,Normal,Clear,0
3972,0,Normal,Clear,260
3973,0,Normal,Clear,230
3974,0,Normal,Clear,230
3975,0,Normal,Mostly Cloudy,0
3976,0,Normal,Clear,0
3977,0,Normal,Scattered Clouds,0
3978,0,Normal,Clear,0
3979,0,Normal,Clear,250
3980,0,Normal,Clear,0
3981,0,Normal,Clear,260
3982,0,Normal,Clear,270
3983,0,Normal,Clear,0
3984,0,Normal,Clear,0
3985,0,Normal,Clear,0
3986,0,Normal,Partly Cloudy,280
3987,0,Normal,Clear,0
3988,0,Normal,Clear,0
3989,0,Normal,Clear,0
3990,0,Normal,Clear,0
3991,0,Normal,Partly Cloudy,0
3992,0,Normal,Mostly Cloudy,290
3993,0,Normal,Partly Cloudy,290
3994,0,Normal,Clear,0
3995,0,Normal,Clear,0
3996,0,Normal,Clear,0
3997,0,Normal,Clear,0
3998,0,Normal,Clear,290
3999,0,Normal,Overcast,310
4000,0,Normal,Clear,300
4001,0,Normal,Clear,0
4002,0,Normal,Clear,0
4003,0,Normal,Clear,290
4004,0,Normal,Clear,290
4005,0,Normal,Clear,0
4006,0,Normal,Clear,0
4007,0,Normal,Clear,0
4008,0,Normal,Clear,0
4009,0,Normal,Clear,0
4010,0,Normal,Clear,0
4011,0,Normal,Scattered Clouds,0
4012,0,Normal,Overcast,0
4013,0.01,Rain,Light Rain,310
4014,0.3,Rain,Rain,300
4015,0.11,Rain,Light Rain,290
4016,0.02,Normal,Overcast,300
4017,0.01,Normal,Scattered Clouds,290
4018,0,Normal,Partly Cloudy,280
4019,0,Normal,Clear,0
4020,0,Normal,Clear,0
4021,0,Normal,Overcast,290
4022,0,Normal,Mostly Cloudy,290
4023,0,Normal,Overcast,290
4024,0,Normal,Overcast,290
4025,0,Normal,Clear,0
4026,0,Normal,Clear,0
4027,0,Normal,Clear,290
4028,0,Normal,Clear,290
4029,0,Normal,Clear,0
4030,0,Normal,Clear,0
4031,0,Normal,Clear,0
4032,0,Normal,Clear,0
4033,0,Normal,Clear,0
4034,0,Normal,Clear,0
4035,0,Normal,Scattered Clouds,0
4036,0,Normal,Overcast,0
4037,0.01,Rain,Light Rain,310
4038,0.3,Rain,Rain,300
4039,0.11,Rain,Light Rain,290
4040,0.02,Normal,Overcast,300
4041,0.01,Normal,Scattered Clouds,290
4042,0,Normal,Partly Cloudy,280
4043,0,Normal,Clear,0
4044,0,Normal,Clear,0
4045,0,Normal,Overcast,290
4046,0,Normal,Mostly Cloudy,290
4047,0,Normal,Overcast,290
4048,0,Normal,Overcast,290
4049,0,Normal,Mostly Cloudy,0
4050,0,Normal,Scattered Clouds,0
4051,0,Normal,Clear,280
4052,0,Normal,Scattered Clouds,0
4053,0,Normal,Partly Cloudy,290
4054,0,Normal,Partly Cloudy,280
4055,0,Normal,Clear,280
4056,0,Normal,Scattered Clouds,0
4057,0,Normal,Partly Cloudy,310
4058,0,Normal,Scattered Clouds,0
4059,0,Normal,Partly Cloudy,0
4060,0,Normal,Scattered Clouds,320
4061,0,Normal,Partly Cloudy,310
4062,0,Normal,Scattered Clouds,300
4063,0,Normal,Partly Cloudy,0
4064,0,Normal,Partly Cloudy,0
4065,0,Normal,Mostly Cloudy,0
4066,0,Normal,Mostly Cloudy,0
4067,0,Normal,Mostly Cloudy,0
4068,0,Normal,Mostly Cloudy,0
4069,0,Normal,Mostly Cloudy,0
4070,0,Normal,Mostly Cloudy,0
4071,0,Normal,Overcast,0
4072,0,Normal,Overcast,0
4073,0,Normal,Overcast,0
4074,0,Normal,Unknown,280
4075,0,Normal,Unknown,0
4076,0,Normal,Unknown,0
4077,0,Normal,Unknown,0
4078,0,Normal,Unknown,0
4079,0,Normal,Unknown,0
4080,0,Normal,Unknown,0
4081,0,Normal,Unknown,0
4082,0,Normal,Unknown,0
4083,0,Normal,Unknown,200
4084,0,Normal,Unknown,230
4085,0,Normal,Unknown,0
4086,0,Normal,Unknown,0
4087,0,Normal,Unknown,0
4088,0,Normal,Unknown,0
4089,0,Normal,Unknown,0
4090,0,Normal,Unknown,270
4091,0,Normal,Unknown,260
4092,0,Normal,Unknown,0
4093,0,Normal,Unknown,270
4094,0,Normal,Unknown,0
4095,0,Normal,Unknown,280
4096,0,Normal,Unknown,0
4097,0,Normal,Unknown,0
4098,0,Normal,Unknown,230
4099,0,Normal,Unknown,0
4100,0,Normal,Unknown,260
4101,0,Normal,Unknown,0
4102,0,Normal,Unknown,0
4103,0,Normal,Unknown,0
4104,0,Normal,Unknown,0
4105,0,Normal,Unknown,0
4106,0,Normal,Unknown,280
4107,0,Normal,Unknown,0
4108,0,Normal,Unknown,280
4109,0,Normal,Unknown,0
4110,0,Normal,Unknown,0
4111,0,Normal,Unknown,0
4112,0,Normal,Unknown,310
4113,0,Normal,Unknown,350
4114,0,Normal,Unknown,0
4115,0,Normal,Unknown,340
4116,0,Normal,Unknown,0
4117,0,Normal,Unknown,10
4118,0,Normal,Unknown,360
4119,0,Normal,Unknown,0
4120,0,Normal,Unknown,310
4121,0,Normal,Unknown,350
4122,0,Normal,Unknown,300
4123,0,Normal,Unknown,310
4124,0,Normal,Unknown,320
4125,0,Normal,Unknown,300
4126,0,Normal,Unknown,320
4127,0,Normal,Unknown,0
4128,0,Normal,Unknown,310
4129,0,Normal,Unknown,310
4130,0,Normal,Unknown,0
4131,0,Normal,Unknown,0
4132,0,Normal,Unknown,300
4133,0,Normal,Unknown,310
4134,0,Normal,Clear,10
4135,0,Normal,Clear,0
4136,0,Normal,Clear,0
4137,0,Normal,Clear,290
4138,0,Normal,Partly Cloudy,320
4139,0,Normal,Partly Cloudy,0
4140,0,Normal,Clear,0
4141,0,Normal,Partly Cloudy,0
4142,0,Normal,Overcast,0
4143,0,Normal,Overcast,0
4144,0,Normal,Overcast,0
4145,0,Normal,Overcast,0
4146,0,Normal,Overcast,0
4147,0,Normal,Clear,0
4148,0,Normal,Clear,0
4149,0,Normal,Clear,0
4150,0,Normal,Clear,0
4151,0,Normal,Clear,0
4152,0,Normal,Clear,0
4153,0,Normal,Clear,0
4154,0,Normal,Clear,0
4155,0,Normal,Clear,0
4156,0,Normal,Clear,0
4157,0,Normal,Clear,0
4158,0,Normal,Clear,0
4159,0,Normal,Clear,0
4160,0,Normal,Clear,10
4161,0,Normal,Clear,0
4162,0,Normal,Clear,300
4163,0,Normal,Clear,0
4164,0,Normal,Clear,0
4165,0,Normal,Clear,0
4166,0,Normal,Clear,280
4167,0,Normal,Clear,290
4168,0,Normal,Clear,0
4169,0,Normal,Clear,290
4170,0,Normal,Clear,0
4171,0,Normal,Clear,0
4172,0,Normal,Clear,300
4173,0,Normal,Clear,290
4174,0,Normal,Clear,0
4175,0,Normal,Clear,290
4176,0,Normal,Clear,0
4177,0,Normal,Clear,0
4178,0,Normal,Clear,0
4179,0,Normal,Clear,0
4180,0,Normal,Clear,0
4181,0,Normal,Clear,0
4182,0,Normal,Clear,0
4183,0,Normal,Clear,0
4184,0,Normal,Clear,0
4185,0,Normal,Clear,0
4186,0,Normal,Clear,0
4187,0,Normal,Clear,0
4188,0,Normal,Clear,0
4189,0,Normal,Clear,180
4190,0,Normal,Scattered Clouds,0
4191,0,Normal,Mostly Cloudy,230
4192,0,Normal,Partly Cloudy,250
4193,0,Normal,Clear,0
4194,0,Normal,Scattered Clouds,250
4195,0,Normal,Scattered Clouds,260
4196,0.01,Rain,Light Rain,0
4197,0.01,Rain,Light Rain,0
4198,0,Rain,Light Rain,0
4199,0.09,Rain,Rain,0
4200,0.09,Normal,Overcast,50
4201,0,Normal,Overcast,110
4202,0,Normal,Overcast,0
4203,0,Normal,Overcast,0
4204,0,Normal,Overcast,100
4205,0,Normal,Overcast,0
4206,0,Rain,Rain,0
4207,0.02,Normal,Overcast,0
4208,0,Normal,Overcast,0
4209,0,Normal,Overcast,0
4210,0,Normal,Overcast,60
4211,0,Normal,Overcast,0
4212,0,Normal,Overcast,0
4213,0,Normal,Mostly Cloudy,0
4214,0,Normal,Clear,50
4215,0,Normal,Clear,40
4216,0,Normal,Clear,0
4217,0,Normal,Mostly Cloudy,0
4218,0,Normal,Partly Cloudy,0
4219,0,Normal,Clear,0
4220,0,Normal,Clear,0
4221,0,Normal,Clear,40
4222,0,Normal,Clear,0
4223,0,Normal,Mostly Cloudy,0
4224,0,Normal,Clear,0
4225,0,Normal,Clear,0
4226,0,Normal,Clear,70
4227,0,Normal,Partly Cloudy,60
4228,0,Normal,Clear,50
4229,0,Normal,Partly Cloudy,50
4230,0,Normal,Partly Cloudy,60
4231,0,Normal,Clear,70
4232,0,Normal,Partly Cloudy,0
4233,0,Normal,Clear,150
4234,0,Normal,Clear,0
4235,0,Normal,Clear,0
4236,0,Normal,Clear,0
4237,0,Normal,Clear,0
4238,0,Normal,Clear,180
4239,0,Normal,Clear,0
4240,0,Normal,Clear,180
4241,0,Normal,Clear,0
4242,0,Normal,Clear,290
4243,0,Normal,Clear,0
4244,0,Normal,Clear,270
4245,0,Normal,Clear,0
4246,0,Normal,Clear,0
4247,0,Normal,Clear,0
4248,0,Normal,Clear,290
4249,0,Normal,Clear,280
4250,0,Normal,Clear,0
4251,0,Normal,Clear,0
4252,0,Normal,Clear,0
4253,0,Normal,Clear,0
4254,0,Normal,Clear,90
4255,0,Normal,Clear,0
4256,0,Normal,Partly Cloudy,0
4257,0,Normal,Clear,0
4258,0,Normal,Clear,0
4259,0,Normal,Clear,0
4260,0,Normal,Clear,0
4261,0,Normal,Clear,0
4262,0,Normal,Clear,0
4263,0,Normal,Partly Cloudy,0
4264,0,Normal,Mostly Cloudy,0
4265,0,Normal,Mostly Cloudy,80
4266,0,Normal,Clear,0
4267,0,Normal,Partly Cloudy,0
4268,0,Normal,Mostly Cloudy,0
4269,0,Normal,Partly Cloudy,0
4270,0,Normal,Partly Cloudy,260
4271,0,Normal,Clear,0
4272,0,Normal,Clear,0
4273,0,Normal,Clear,0
4274,0,Normal,Clear,0
4275,0,Normal,Clear,0
4276,0,Normal,Clear,0
4277,0,Normal,Clear,0
4278,0,Normal,Clear,0
4279,0,Normal,Clear,180
4280,0,Normal,Clear,0
4281,0,Normal,Clear,170
4282,0,Normal,Clear,0
4283,0,Normal,Clear,150
4284,0,Normal,Clear,0
4285,0,Normal,Clear,0
4286,0,Normal,Clear,170
4287,0,Normal,Clear,140
4288,0,Normal,Clear,150
4289,0,Normal,Clear,0
4290,0,Normal,Clear,0
4291,0,Normal,Clear,0
4292,0,Normal,Clear,0
4293,0,Normal,Clear,0
4294,0,Normal,Clear,0
4295,0,Normal,Partly Cloudy,0
4296,0,Normal,Clear,0
4297,0,Normal,Clear,70
4298,0,Normal,Clear,0
4299,0,Normal,Clear,0
4300,0,Normal,Clear,0
4301,0,Normal,Clear,0
4302,0,Normal,Clear,170
4303,0,Normal,Clear,160
4304,0,Normal,Partly Cloudy,170
4305,0,Normal,Clear,0
4306,0,Normal,Clear,0
4307,0,Normal,Clear,0
4308,0,Normal,Clear,0
